45,1778,2001,1038,171,971,647,45,1778,2001,1038,911,268,647,45,1778,2001,1038,1987,1823,647,45,1778,490,1484,2001,1038,171,971,647,964,1874,357,268,316,884,171,971,647,45,1778,1992,752,647,964,1874,1106,22,1912,806,1340,1743,1072,647,2059,2003,895,383,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

541,2031,1397,1618,1269,1523,1541,486,840,962	0
	

1802,1049,122,1909,1038,840,693	0
	

1613,1743,911,268,1601,471,1888,1632,912,1069,957,1766,443,1664,153,912,1584,2003,511,539,1069,957,1828,379,442,761,1072,912,2001,895,383,847	0
147,656,134,1389,647,656,147,1038,840,1397,975,1987,1369,442,1766,1875,1704,1841,1541,477,1038,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

161,1326,65,1119,65,911,268,1601,650,1149,1308,1912,235,1255,1369,442,755,1158,1771,847,693,693	0
	

1226,902,55,1741,2031,324,2,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

911,211,324,2,647,1183,1657,486,840	0
364,1817,1323,1425,1917,938,1198,1369,442,755,650,1149,1308,317,1517,858,1701,1701,1571,1701,1517,2049,1294,906,1475,351	0
	

520,1081,211,1226,1541,647,182,211,1226,1541,486,840,1601,650,1149,1308,317,1517,858,1701,1306,1571,858,360,2049,1517,1427,906,847	0
	

1865,1909,647,1445,1882,486,840	0
	

541,1226,1616,477,324,2	0
1882,1741,1323,1522	0
	

911,211	0
	

956,1586,394,291,486,840	0
	

912,132,1601,1875,1625,847	0
134,1488,647,1488,147,647,887,147,1038,840,693,693,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

1718,1743,1601,1084,650,1149,1369,442,755,912,2001,847,1721	0
	

523,944,2,1909,409,1538,486,840,962	0
	

956,1887,647,61,1882,647,520,1081,211,1226,1541,647,182,211,1226,1541,486,840,693,693,693,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
147,656,134,1389,647,1238,144,134,1389,1038,840,693,693	0
	

911,211,647,911,1068,647,167,1081,647,481,2029,1523,1541,647,906,902,1445,1882,486,840,693,693	0
	

911,211,647,395,647,167,1081,647,1358,1068,1541	0
	

1875,1841,1541,307,55,647,1240,956,888,134,1389,1397,1841,1541,1038,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847,1721	0
905,1055,911,268,693,693	0
	

878,1499,956,1860,1472,486,840,693,693,693	0
	

906,902,1541,647,682,496,1541,647,1169,325,1226,1541,647,1458,1235,902,1909,486,840,1397,1584,2003,171,971,911,268	0
	

1931,1021,1523,1541,324,2,1038,840,693	0
931,1986,647,270,878,357,1541,1069,486,98,2001,693	0
	

1975,867,1931,647,1975,867,1178,647,1445,1882,647,682,16,1038,840,693,693	0
	

1124,561,1951,1522,896,487,541,1226,1397,1875,1704,1841,1541,477,1038,693,693,693	0
	

911,211	0
911,211,61,445,693,693	0
	

2063,1887,324,2,647,1038,840,693,693	0
	

738,1425,911,268,1721	0
	

906,902,1541,486,840,652,546,1397,1578,348,122,1888,1945,647,1888,941,1858,760,1069,1766,912,2001,443,1664,153,1084,650,1149,1369,442,755,1640,760,1069,1865,1538,379,442,912,2001,1213,962,693,693,693	0
1238,144,477,1038,1721	0
	

1718,1743,911,268,1397,1718,1743,1841,1541,486,840,1721,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

134,144,1038,840	0
	

167,1081,647,481,1909,647,906,902,1445,1882,1038,840	0
1718,1743,911,268,1721	0
	

877,956,96,647,353,1825,1637,1601,1413,847,1586,486,840,1721	0
	

906,902,1445,1882,153,227,866,153,227,366,1921,251,153,956,1887,153,520,1081,211,1226,1541,99,486,840,99,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

201,194,647,425,1244,647,227,647,906,902,1445,1882,647,1397,541,2031,486,840,1721	0
1613,2035,911,268,1601,1084,1584,2003,650,1149,1369,442,755,1538,912,2001,847	0
	

956,167,1433,1718,1397,1174,211,911,268,1721,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

1572,425,911,268,1721,1601,1084,650,1149,1369,442,755,912,2001,847	0
	

931,1986,270,878,647,571,1909,1038,840,1397,17,1433,911,268,693,693,693	0
352,1870,911,268,1601,650,1149,1308,1475,1517,858,1701,524,1571,1701,1701,2049,1517,1294,906,847,693,693,693	0
	

1862,383,1924,268,1743,1072,153,650,2024,407,1038,840,153,1862,383,1110,1948,1397,486,409,1538,1038,840,693,693,693,693,693	0
	

1049,379,647,51,503,647,2031,1132,1397,931,1986,357,1541,1069,486,98,2001,1721	0
	

1049,1554,647,1554,1852,1038,840,693,693,693,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
541,2031,647,227,866,1704,1226,486,840,487,481,395,324,2,1038,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

1458,938,878,96,647,938,1198,670,1909,647,1862,383,539,486,840	0
	

1572,958,647,1600,969,212,647,878,424,1750,1403,647,323,1425,911,268,1601,650,1149,1308,1954,317,1517,858,1701,524,1571,1427,2049,1701,1701,906,847,1601,1119,1480,912,2001,874,515,364,650,348,122,1888,1945,1888,941,941,152,1858,451,760,1069,1766,912,2001,443,1664,153,912,760,1069,1828,379,442,912,2001,847	0
	

1350,1297,1802,1523,175,647,1174,211,1721,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
327,1951,1038,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

878,1244,647,931,1986	0
	

520,1081,211,1226,1541,1038,840,1721,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847,1518,1518,1518	0
	

161,1326,65,1119,65,911,268	0
1704,1226,647,1226,1541,647,714,1523,1541,1601,1350,1133,1620,582,1569,409,379,238,1178,847,647,227,647,866,647,1865,528,902,1541,1038,840,1601,1084,235,1255,1369,442,912,2001,847,1601,1226,1541,384,523,1369,442,755,650,1149,1308,1954,317,274,827,1158,1526,1571,981,2049,474,906,1475,847	0
	

1704,1226,647,227,866	0
	

1704,1226,1038,840,1601,1084,235,1255,1369,442,912,2001,847	0
	

512,227,647,494,1486,227,486,840,1601,650,1149,1308,317,1517,858,1701,360,1571,1701,1517,2049,524,1701,906,847,487,520,1081,211,1226,1541,647,182,211,1226,1541,647,714,1523,1541,1601,1350,1133,1620,582,1569,409,379,238,1178,847,647,227,366,1921,251,647,906,1013,647,1445,1882,486,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
1198,144,134,1389,1397,1038,840,1721,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

1948,1523,1554,324,2,1038,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

1084,650,1149,1369,442,760,1069,1230,742,1425,425,911,268,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

1639,437,1434,13,1787,1909,324,2,1038,840,1721	0
1802,291	0
	

906,902,1541,486,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

208,1817,193,1538,647,1644,1656,1219,1573,1612,647,45,975,409,1538,647,958,305,515,1966,647,1681,1651,356,1653,409,1538,486,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847,1721	0
	

541,1226,477,1038,1721	0
1613,1743,911,268,693,693,693,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

1651,1049,307,55,487,1875,1841,1541,307,55,1721,99,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

122,878,1174,211,17,1433,911,268,647,122,878,29,291,1397,486,409,1538,1038,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

1425,425,693,693,693,693,693,693	0
509,194,911,268,1721	0
	

364,1817,738,1425,962,1542,1294,1682,754	0
	

911,211,647,395,424,647,481,1909,647,682,496,1541,1038,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

911,211,486,840,693	0
1613,1743,911,268,1721,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

956,1887,647,227,647,520,1081,211,1226,1541,647,182,211,1226,1541,647,714,1523,1541,1601,1350,1133,1620,582,1569,409,379,238,1178,847,486,840,1721,1601,1182,650,1149,1369,442,1308,1954,317,1517,858,1701,1603,463,1701,1517,463,1701,1603,847	0
	

1882,1741,1638,1522,316,884,171,971,911,268,1721,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

808,649,1397,1828,1308,1523,175,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847,693,693,693	0
122,859,1196,492,647,152,1523,1559,1915,647,1062,814,647,1840,2059,122,1909,1038,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847,693,693,693,693,693,693	0
	

931,1986,956,1586,1038,840	0
	

911,211,486,840,1721	0
	

509,194,324,2,1038,840,1721,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
5,1874,682,1097,1874,1541,647,364,1380,1874,647,5,1874,96,545,647,589,1244,1874,1741,1941,1835,2037,486,840,1721	0
	

956,1841,1541,1069,486,98,2001,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847,1601,207,1571,1701,2049,1701,906,317,514,2049,524,858,906,1134,1119,1158,1571,1753,1128,984,142,1128,1308,847	0
	

437,1559,486,840,693	0
	

364,1425,1276,1523,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
1350,1297,1802,539,1173,1523,175,1174,211,1721	0
	

956,1887,647,425,1244,1038,840,1601,1395,235,1255,1369,442,650,1149,1308,437,912,2001,847	0
	

1169,325,316,884,171,971,911,268,1601,1350,1133,964,745,150,400,847,693,693,693,693	0
	

911,211,647,906,902,1541,647,1445,1882,647,1569,327,902,1541,1601,1350,1133,238,1178,847,1038,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
1358,733,324,2,1038,840,1721,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

1425,425,911,268,1721,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

201,194,324,2,1038,840,647,714,1523,1541,486,840,1601,1350,1133,1620,582,1569,409,379,238,1178,847,1601,912,2001,1308,1954,317,1517,858,1701,1603,1571,1701,1517,2049,1701,524,906,1475,847,1721	0
	

956,1841,1541,647,227,866,647,1704,1226,1038,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
1882,1522,316,884,911,268,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

122,975,911,268,1721,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

1718,1743,1721	0
	

122,878,647,1840,2059,902,1541,647,906,902,1541,647,526,21,1948,1397,29,1171,1939,85,647,931,1986,270,878,647,878,424,1841,1541,647,878,913,1939,85,1038,840,647,17,1433,1397,840,1828,911,268,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
537,1951,1068,1541,647,2,958,1541,1038,840,153,537,1951,445,1951,911,268,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

65,438,1660,53,1939,526,490,1484,647,65,2032,394,1939,647,1334,1983,1841,1541,431,1718,1397,65,438,316,884,911,268,1917,1888,1945,647,1888,941,941,152,1858,235,1255,1369,442,1766,443,1664,375,1935,351,693,693,693	0
	

1398,716,1523,175,1397,761,1924,1773,1503,911,268,693,693,693,1919,1496,1881,1288,443,1369,442,1766,443,1664,375,1935	0
	

520,1081,211,1226,1541,647,714,1523,1541,647,227,647,906,902,1445,1882,486,840,1721,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
820,1108,486,840,647,1069,1743	0
	

537,1951,409,1538,153,1344,390,1721	0
	

1840,2059,1865,1909,1038,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

905,1055,911,268,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
227,866,1704,1226,1069,486,98,2001,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

1198,144,134,1389,1721	0
	

1607,1995,324,2,1038,840,1721	0
	

437,1559,486,840,1721	0
541,1226,1616,477,1397,1038,840,693,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

1226,1541,1601,352,1226,1541,912,2001,1369,442,755,912,2001,874,515,912,2001,847,1038,840,487,906,902,1445,1882,647,1840,2059,902,1541,647,878,716,2034,1864,1841,1541,1038,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

1718,1743,902,1909,1038,840,1721	0
	

520,1081,211,1226,1541,647,956,1887,647,227,647,906,902,1445,1882,486,840,1721,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
1084,650,1149,1369,442,760,1069,1230,742,147,201,647,182,1081,211,1226,1541,324,2,1038,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

1358,1500,647,1323,1425,647,425,1244,647,866,1276,1038,840,1721,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

459,138,409,1538,1038,840,962,693,693,693	0
	

537,1951,17,1433,911,268,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847,693,693,693	0
1226,1541,647,408,1620,902,1541,647,911,211,1038,840,487,1620,1569,1750,1392,911,268,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

878,96,17,1433,693,693,693	0
	

687,1169,911,211,1038,840,1601,546,1397,1369,442,912,2001,443,1664,153,538,1496,1881,1584,2003,511,539,1369,442,1828,379,442,912,2001,847	0
	

167,647,1081,647,100,335,647,1618,426,906,902,1541,1069,1743,647,486,840,693,1601,882,1119,912,2001,874,515,546,1397,1369,442,912,2001,443,1664,1766,153,538,1395,1496,1881,650,2003,511,539,1766,1369,442,1828,379,442,912,2001,847	0
318,1901,99,1269,829,99,911,268,693,693,1601,882,1119,912,2001,874,515,546,1397,1369,442,912,2001,443,1664,1766,153,538,1395,1496,1881,650,2003,511,539,1766,1369,442,1828,379,442,912,2001,847	0
	

1802,291,486,840,693,693	0
	

1484,984,1523,175,647,431,1718,647,1743,1183,487,526,21,1948,1200,1538,761,1743,487,1198,895,632,399,1541,1072,333,911,268,487,1069,1743,1397,486,840,1345,705,1909,647,459,138,911,211,1397,906,902,1541,647,906,682,902,1541,647,1169,325,1541,693,693,1601,882,1119,912,2001,874,515,546,1397,1369,442,912,2001,443,1664,1766,153,538,1395,1496,1881,650,2003,511,539,1766,1369,442,1828,379,442,912,2001,847	0
	

486,840,1345,911,211,647,167,1081,647,1569,327,705,1909,647,906,902,1445,1882,647	0
625,1951,911,268,153,409,1882,911,268,1601,882,1119,912,2001,874,515,546,1397,1369,442,912,2001,443,1664,1766,153,538,1395,1496,1881,650,2003,511,539,1766,1369,442,1828,379,442,912,2001,847	0
	

486,840,1345,1901,59,1601,1865,1741,375,1935,847,487,911,268,1345,1901,59,211,1162,693,693,1601,882,1119,912,2001,874,515,546,1397,1369,442,912,2001,443,1664,1766,153,538,1395,1496,1881,650,2003,511,539,1766,1369,442,1828,379,442,912,2001,847	0
	

49,466,647,1169,670,911,268	0
	

1840,2059,902,1541,647,247,45,173,291,99,1069,1743,486,840	0
537,1951,486,409,1538,153,1069,1743,647,486,840,1721	0
	

227,366,1542,1001,1355,1001,99,1921,251,1542,1001,1355,1001,99,1601,471,1888,1632,912,1069,957,690,443,1664,153,912,1584,2003,511,539,1069,957,1828,379,442,761,1072,912,2001,895,383,847,1601,650,1149,1308,1517,858,1701,1427,1571,1701,2049,1701,524,906,1341,1517,858,1701,1427,1571,1517,2049,1701,1701,906,847	0
	

537,1951,409,1538,99,486,840	0
	

1062,1119,902,1541,647,475,459,138,1541,647,911,211,486,840	0
682,16,1601,1954,912,2001,364,1875,1875,1625,1541,307,847,647,1875,1874,1601,1777,986,1353,647,18,1515,1835,375,1935,847,647,1875,43,647,307,424,1601,1091,912,2001,62,1631,1986,1947,307,1924,307,424,317,1517,858,858,1294,1571,1427,2049,1701,906,847,486,840,962	0
	

477,1038,589,134,144,693,693,1601,882,1119,912,2001,874,515,546,1397,1369,442,912,2001,443,1664,1766,153,538,1395,1496,1881,650,2003,511,539,1766,1369,442,1828,379,442,912,2001,847	0
	

526,21,1948,409,1538,486,840,693,693,1601,882,1119,912,2001,874,515,546,1397,1369,442,912,2001,443,1664,1766,153,538,1395,1496,1881,650,2003,511,539,1766,1369,442,1828,379,442,912,2001,847	0
	

659,77,911,268,1601,912,2001,317,1517,858,1701,1517,1571,1294,2049,1701,1603,906,847,693,693,693,99,1380,125,906,1308,1345,1517,858,1701,858,1415,858,1294,1415,1517,1306	0
906,902,1541,486,840,1397,1584,2003,1841,1541,171,971,911,268,1601,912,2001,1778,37,650,1149,1308,317,1517,858,1517,858,1571,1701,2049,524,1701,906,847,693,693,693,1601,882,1119,912,2001,874,515,546,1397,1369,442,912,2001,443,1664,1766,153,538,1395,1496,1881,650,2003,511,539,1766,1369,442,1828,379,442,912,2001,847	0
	

520,1081,211,1226,1541,486,840,1601,1954,1369,442,755,650,1149,1308,437,912,2001,847	0
	

427,989,486,840,693,693	0
	

182,211,1226,1541,486,840,1601,882,1119,912,2001,874,515,546,1397,1369,442,912,2001,443,1664,1766,153,538,1395,1496,1881,650,2003,511,539,1766,1369,442,1828,379,442,912,2001,847,693	0
632,972,96,291,647,931,1986,1841,1541,647,695,638,1523,1541,647,878,383,2,1909,647,1169,1384,972,956,291,1244,1069,1743,647,486,840,693	0
	

599,1931,1244,1038,840,693,693,693	0
	

738,1425,1601,1900,584,506,847,1523,840,911,268,693,693	0
	

61,568,1887,1541,486,840,693,693	0
1358,1994,1425,228	0
	

258,1244,2001,134,803,1038,840	0
	

520,1081,211,1226,1541,647,182,211,1226,1541,647,714,1523,1541,1601,1350,1133,1620,582,1569,409,379,714,1178,847,1601,650,1149,1308,1954,317,1517,858,1701,1603,1415,858,1427,1415,1701,858,847,647,906,902,1445,1882,647,227,486,840,693,693	0
	

1235,614,491,540,859,340,431,1718,911,268	0
956,1322,647,669,1931,1244,1766,1069,1743,486,840	0
	

182,1499,96,962,1523,840	0
	

